                             NODES INFORMATION FILE
ID          CX          CY          CZ          TrasX   TrasY   TrasZ   RotX    RotY    RotZ          
691	7	76	0	0	0	0	0	0	0
692	8	76	0	0	0	0	0	0	0
693	0	77	0	0	0	0	0	0	0
694	1	77	0	0	0	0	0	0	0
695	2	77	0	0	0	0	0	0	0
696	3	77	0	0	0	0	0	0	0
697	4	77	0	0	0	0	0	0	0
698	5	77	0	0	0	0	0	0	0
699	6	77	0	0	0	0	0	0	0
700	7	77	0	0	0	0	0	0	0
701	8	77	0	0	0	0	0	0	0
702	0	78	0	0	0	0	0	0	0
703	1	78	0	0	0	0	0	0	0
704	2	78	0	0	0	0	0	0	0
705	3	78	0	0	0	0	0	0	0
706	4	78	0	0	0	0	0	0	0
707	5	78	0	0	0	0	0	0	0
708	6	78	0	0	0	0	0	0	0
709	7	78	0	0	0	0	0	0	0
710	8	78	0	0	0	0	0	0	0
711	0	79	0	0	0	0	0	0	0
712	1	79	0	0	0	0	0	0	0
713	2	79	0	0	0	0	0	0	0
714	3	79	0	0	0	0	0	0	0
715	4	79	0	0	0	0	0	0	0
716	5	79	0	0	0	0	0	0	0
717	6	79	0	0	0	0	0	0	0
718	7	79	0	0	0	0	0	0	0
719	8	79	0	0	0	0	0	0	0
720	0	80	0	0	0	0	0	0	0
721	1	80	0	0	0	0	0	0	0
722	2	80	0	0	0	0	0	0	0
723	3	80	0	0	0	0	0	0	0
724	4	80	0	0	0	0	0	0	0
725	5	80	0	0	0	0	0	0	0
726	6	80	0	0	0	0	0	0	0
727	7	80	0	0	0	0	0	0	0
728	8	80	0	0	0	0	0	0	0
729	0	81	0	0	0	0	0	0	0
730	1	81	0	0	0	0	0	0	0
731	2	81	0	0	0	0	0	0	0
732	3	81	0	0	0	0	0	0	0
733	4	81	0	0	0	0	0	0	0
734	5	81	0	0	0	0	0	0	0
735	6	81	0	0	0	0	0	0	0
736	7	81	0	0	0	0	0	0	0
737	8	81	0	0	0	0	0	0	0
738	0	82	0	0	0	0	0	0	0
739	1	82	0	0	0	0	0	0	0
740	2	82	0	0	0	0	0	0	0
741	3	82	0	0	0	0	0	0	0
742	4	82	0	0	0	0	0	0	0
743	5	82	0	0	0	0	0	0	0
744	6	82	0	0	0	0	0	0	0
745	7	82	0	0	0	0	0	0	0
746	8	82	0	0	0	0	0	0	0
747	0	83	0	0	0	0	0	0	0
748	1	83	0	0	0	0	0	0	0
749	2	83	0	0	0	0	0	0	0
750	3	83	0	0	0	0	0	0	0
751	4	83	0	0	0	0	0	0	0
752	5	83	0	0	0	0	0	0	0
753	6	83	0	0	0	0	0	0	0
754	7	83	0	0	0	0	0	0	0
755	8	83	0	0	0	0	0	0	0
756	0	84	0	0	0	0	0	0	0
757	1	84	0	0	0	0	0	0	0
758	2	84	0	0	0	0	0	0	0
759	3	84	0	0	0	0	0	0	0
760	4	84	0	0	0	0	0	0	0
761	5	84	0	0	0	0	0	0	0
762	6	84	0	0	0	0	0	0	0
763	7	84	0	0	0	0	0	0	0
764	8	84	0	0	0	0	0	0	0
765	0	85	0	0	0	0	0	0	0
766	1	85	0	0	0	0	0	0	0
767	2	85	0	0	0	0	0	0	0
768	3	85	0	0	0	0	0	0	0
769	4	85	0	0	0	0	0	0	0
770	5	85	0	0	0	0	0	0	0
771	6	85	0	0	0	0	0	0	0
772	7	85	0	0	0	0	0	0	0
773	8	85	0	0	0	0	0	0	0
774	0	86	0	0	0	0	0	0	0
775	1	86	0	0	0	0	0	0	0
776	2	86	0	0	0	0	0	0	0
777	3	86	0	0	0	0	0	0	0
778	4	86	0	0	0	0	0	0	0
779	5	86	0	0	0	0	0	0	0
780	6	86	0	0	0	0	0	0	0
781	7	86	0	0	0	0	0	0	0
782	8	86	0	0	0	0	0	0	0
783	0	87	0	0	0	0	0	0	0
784	1	87	0	0	0	0	0	0	0
785	2	87	0	0	0	0	0	0	0
786	3	87	0	0	0	0	0	0	0
787	4	87	0	0	0	0	0	0	0
788	5	87	0	0	0	0	0	0	0
789	6	87	0	0	0	0	0	0	0
790	7	87	0	0	0	0	0	0	0
791	8	87	0	0	0	0	0	0	0
792	0	88	0	0	0	0	0	0	0
793	1	88	0	0	0	0	0	0	0
794	2	88	0	0	0	0	0	0	0
795	3	88	0	0	0	0	0	0	0
796	4	88	0	0	0	0	0	0	0
797	5	88	0	0	0	0	0	0	0
798	6	88	0	0	0	0	0	0	0
799	7	88	0	0	0	0	0	0	0
800	8	88	0	0	0	0	0	0	0
801	0	89	0	0	0	0	0	0	0
802	1	89	0	0	0	0	0	0	0
803	2	89	0	0	0	0	0	0	0
804	3	89	0	0	0	0	0	0	0
805	4	89	0	0	0	0	0	0	0
806	5	89	0	0	0	0	0	0	0
807	6	89	0	0	0	0	0	0	0
808	7	89	0	0	0	0	0	0	0
809	8	89	0	0	0	0	0	0	0
810	0	90	0	0	0	0	0	0	0
811	1	90	0	0	0	0	0	0	0
812	2	90	0	0	0	0	0	0	0
813	3	90	0	0	0	0	0	0	0
814	4	90	0	0	0	0	0	0	0
815	5	90	0	0	0	0	0	0	0
816	6	90	0	0	0	0	0	0	0
817	7	90	0	0	0	0	0	0	0
818	8	90	0	0	0	0	0	0	0
819	0	91	0	0	0	0	0	0	0
820	1	91	0	0	0	0	0	0	0
821	2	91	0	0	0	0	0	0	0
822	3	91	0	0	0	0	0	0	0
823	4	91	0	0	0	0	0	0	0
824	5	91	0	0	0	0	0	0	0
825	6	91	0	0	0	0	0	0	0
826	7	91	0	0	0	0	0	0	0
827	8	91	0	0	0	0	0	0	0
828	0	92	0	0	0	0	0	0	0
829	1	92	0	0	0	0	0	0	0
830	2	92	0	0	0	0	0	0	0
831	3	92	0	0	0	0	0	0	0
832	4	92	0	0	0	0	0	0	0
833	5	92	0	0	0	0	0	0	0
834	6	92	0	0	0	0	0	0	0
835	7	92	0	0	0	0	0	0	0
836	8	92	0	0	0	0	0	0	0
837	0	93	0	0	0	0	0	0	0
838	1	93	0	0	0	0	0	0	0
839	2	93	0	0	0	0	0	0	0
840	3	93	0	0	0	0	0	0	0
841	4	93	0	0	0	0	0	0	0
842	5	93	0	0	0	0	0	0	0
843	6	93	0	0	0	0	0	0	0
844	7	93	0	0	0	0	0	0	0
845	8	93	0	0	0	0	0	0	0
846	0	94	0	0	0	0	0	0	0
847	1	94	0	0	0	0	0	0	0
848	2	94	0	0	0	0	0	0	0
849	3	94	0	0	0	0	0	0	0
850	4	94	0	0	0	0	0	0	0
851	5	94	0	0	0	0	0	0	0
852	6	94	0	0	0	0	0	0	0
853	7	94	0	0	0	0	0	0	0
854	8	94	0	0	0	0	0	0	0
855	0	95	0	0	0	0	0	0	0
856	1	95	0	0	0	0	0	0	0
857	2	95	0	0	0	0	0	0	0
858	3	95	0	0	0	0	0	0	0
859	4	95	0	0	0	0	0	0	0
860	5	95	0	0	0	0	0	0	0
861	6	95	0	0	0	0	0	0	0
862	7	95	0	0	0	0	0	0	0
863	8	95	0	0	0	0	0	0	0
864	0	96	0	0	0	0	0	0	0
865	1	96	0	0	0	0	0	0	0
866	2	96	0	0	0	0	0	0	0
867	3	96	0	0	0	0	0	0	0
868	4	96	0	0	0	0	0	0	0
869	5	96	0	0	0	0	0	0	0
870	6	96	0	0	0	0	0	0	0
871	7	96	0	0	0	0	0	0	0
872	8	96	0	0	0	0	0	0	0
873	0	97	0	0	0	0	0	0	0
874	1	97	0	0	0	0	0	0	0
875	2	97	0	0	0	0	0	0	0
876	3	97	0	0	0	0	0	0	0
877	4	97	0	0	0	0	0	0	0
878	5	97	0	0	0	0	0	0	0
879	6	97	0	0	0	0	0	0	0
880	7	97	0	0	0	0	0	0	0
881	8	97	0	0	0	0	0	0	0
882	0	98	0	0	0	0	0	0	0
883	1	98	0	0	0	0	0	0	0
884	2	98	0	0	0	0	0	0	0
885	3	98	0	0	0	0	0	0	0
886	4	98	0	0	0	0	0	0	0
887	5	98	0	0	0	0	0	0	0
888	6	98	0	0	0	0	0	0	0
889	7	98	0	0	0	0	0	0	0
890	8	98	0	0	0	0	0	0	0
891	0	99	0	0	0	0	0	0	0
892	1	99	0	0	0	0	0	0	0
893	2	99	0	0	0	0	0	0	0
894	3	99	0	0	0	0	0	0	0
895	4	99	0	0	0	0	0	0	0
896	5	99	0	0	0	0	0	0	0
897	6	99	0	0	0	0	0	0	0
898	7	99	0	0	0	0	0	0	0
899	8	99	0	0	0	0	0	0	0
900	0	100	0	0	0	0	0	0	0
901	1	100	0	0	0	0	0	0	0
902	2	100	0	0	0	0	0	0	0
903	3	100	0	0	0	0	0	0	0
904	4	100	0	0	0	0	0	0	0
905	5	100	0	0	0	0	0	0	0
906	6	100	0	0	0	0	0	0	0
907	7	100	0	0	0	0	0	0	0
908	8	100	0	0	0	0	0	0	0
909	0	101	0	0	0	0	0	0	0
910	1	101	0	0	0	0	0	0	0
911	2	101	0	0	0	0	0	0	0
912	3	101	0	0	0	0	0	0	0
913	4	101	0	0	0	0	0	0	0
914	5	101	0	0	0	0	0	0	0
915	6	101	0	0	0	0	0	0	0
916	7	101	0	0	0	0	0	0	0
917	8	101	0	0	0	0	0	0	0
918	0	102	0	0	0	0	0	0	0
919	1	102	0	0	0	0	0	0	0
920	2	102	0	0	0	0	0	0	0
921	3	102	0	0	0	0	0	0	0
922	4	102	0	0	0	0	0	0	0
923	5	102	0	0	0	0	0	0	0
924	6	102	0	0	0	0	0	0	0
925	7	102	0	0	0	0	0	0	0
926	8	102	0	0	0	0	0	0	0
927	0	103	0	0	0	0	0	0	0
928	1	103	0	0	0	0	0	0	0
929	2	103	0	0	0	0	0	0	0
930	3	103	0	0	0	0	0	0	0
931	4	103	0	0	0	0	0	0	0
932	5	103	0	0	0	0	0	0	0
933	6	103	0	0	0	0	0	0	0
934	7	103	0	0	0	0	0	0	0
935	8	103	0	0	0	0	0	0	0
936	0	104	0	0	0	0	0	0	0
937	1	104	0	0	0	0	0	0	0
938	2	104	0	0	0	0	0	0	0
939	3	104	0	0	0	0	0	0	0
940	4	104	0	0	0	0	0	0	0
941	5	104	0	0	0	0	0	0	0
942	6	104	0	0	0	0	0	0	0
943	7	104	0	0	0	0	0	0	0
944	8	104	0	0	0	0	0	0	0
945	0	105	0	0	0	0	0	0	0
946	1	105	0	0	0	0	0	0	0
947	2	105	0	0	0	0	0	0	0
948	3	105	0	0	0	0	0	0	0
949	4	105	0	0	0	0	0	0	0
950	5	105	0	0	0	0	0	0	0
951	6	105	0	0	0	0	0	0	0
952	7	105	0	0	0	0	0	0	0
953	8	105	0	0	0	0	0	0	0
954	0	106	0	0	0	0	0	0	0
955	1	106	0	0	0	0	0	0	0
956	2	106	0	0	0	0	0	0	0
957	3	106	0	0	0	0	0	0	0
958	4	106	0	0	0	0	0	0	0
959	5	106	0	0	0	0	0	0	0
960	6	106	0	0	0	0	0	0	0
961	7	106	0	0	0	0	0	0	0
962	8	106	0	0	0	0	0	0	0
963	0	107	0	0	0	0	0	0	0
964	1	107	0	0	0	0	0	0	0
965	2	107	0	0	0	0	0	0	0
966	3	107	0	0	0	0	0	0	0
967	4	107	0	0	0	0	0	0	0
968	5	107	0	0	0	0	0	0	0
969	6	107	0	0	0	0	0	0	0
970	7	107	0	0	0	0	0	0	0
971	8	107	0	0	0	0	0	0	0
972	0	108	0	0	0	0	0	0	0
973	1	108	0	0	0	0	0	0	0
974	2	108	0	0	0	0	0	0	0
975	3	108	0	0	0	0	0	0	0
976	4	108	0	0	0	0	0	0	0
977	5	108	0	0	0	0	0	0	0
978	6	108	0	0	0	0	0	0	0
979	7	108	0	0	0	0	0	0	0
980	8	108	0	0	0	0	0	0	0
981	0	109	0	0	0	0	0	0	0
982	1	109	0	0	0	0	0	0	0
983	2	109	0	0	0	0	0	0	0
984	3	109	0	0	0	0	0	0	0
985	4	109	0	0	0	0	0	0	0
986	5	109	0	0	0	0	0	0	0
987	6	109	0	0	0	0	0	0	0
988	7	109	0	0	0	0	0	0	0
989	8	109	0	0	0	0	0	0	0
990	0	110	0	0	0	0	0	0	0
991	1	110	0	0	0	0	0	0	0
992	2	110	0	0	0	0	0	0	0
993	3	110	0	0	0	0	0	0	0
994	4	110	0	0	0	0	0	0	0
995	5	110	0	0	0	0	0	0	0
996	6	110	0	0	0	0	0	0	0
997	7	110	0	0	0	0	0	0	0
998	8	110	0	0	0	0	0	0	0
999	0	111	0	0	0	0	0	0	0
1000	1	111	0	0	0	0	0	0	0
1001	2	111	0	0	0	0	0	0	0
1002	3	111	0	0	0	0	0	0	0
1003	4	111	0	0	0	0	0	0	0
1004	5	111	0	0	0	0	0	0	0
1005	6	111	0	0	0	0	0	0	0
1006	7	111	0	0	0	0	0	0	0
1007	8	111	0	0	0	0	0	0	0
1008	0	112	0	0	0	0	0	0	0
1009	1	112	0	0	0	0	0	0	0
1010	2	112	0	0	0	0	0	0	0
1011	3	112	0	0	0	0	0	0	0
1012	4	112	0	0	0	0	0	0	0
1013	5	112	0	0	0	0	0	0	0
1014	6	112	0	0	0	0	0	0	0
1015	7	112	0	0	0	0	0	0	0
1016	8	112	0	0	0	0	0	0	0
1017	0	113	0	0	0	0	0	0	0
1018	1	113	0	0	0	0	0	0	0
1019	2	113	0	0	0	0	0	0	0
1020	3	113	0	0	0	0	0	0	0
1021	4	113	0	0	0	0	0	0	0
1022	5	113	0	0	0	0	0	0	0
1023	6	113	0	0	0	0	0	0	0
1024	7	113	0	0	0	0	0	0	0
1025	8	113	0	0	0	0	0	0	0
1026	0	114	0	0	0	0	0	0	0
1027	1	114	0	0	0	0	0	0	0
1028	2	114	0	0	0	0	0	0	0
1029	3	114	0	0	0	0	0	0	0
1030	4	114	0	0	0	0	0	0	0
1031	5	114	0	0	0	0	0	0	0
1032	6	114	0	0	0	0	0	0	0
1033	7	114	0	0	0	0	0	0	0
1034	8	114	0	0	0	0	0	0	0
1035	0	115	0	0	0	0	0	0	0
1036	1	115	0	0	0	0	0	0	0
1037	2	115	0	0	0	0	0	0	0
1038	3	115	0	0	0	0	0	0	0
1039	4	115	0	0	0	0	0	0	0
1040	5	115	0	0	0	0	0	0	0
1041	6	115	0	0	0	0	0	0	0
1042	7	115	0	0	0	0	0	0	0
1043	8	115	0	0	0	0	0	0	0
1044	0	116	0	0	0	0	0	0	0
1045	1	116	0	0	0	0	0	0	0
1046	2	116	0	0	0	0	0	0	0
1047	3	116	0	0	0	0	0	0	0
1048	4	116	0	0	0	0	0	0	0
1049	5	116	0	0	0	0	0	0	0
1050	6	116	0	0	0	0	0	0	0
1051	7	116	0	0	0	0	0	0	0
1052	8	116	0	0	0	0	0	0	0
1053	0	117	0	0	0	0	0	0	0
1054	1	117	0	0	0	0	0	0	0
1055	2	117	0	0	0	0	0	0	0
1056	3	117	0	0	0	0	0	0	0
1057	4	117	0	0	0	0	0	0	0
1058	5	117	0	0	0	0	0	0	0
1059	6	117	0	0	0	0	0	0	0
1060	7	117	0	0	0	0	0	0	0
1061	8	117	0	0	0	0	0	0	0
1062	0	118	0	0	0	0	0	0	0
1063	1	118	0	0	0	0	0	0	0
1064	2	118	0	0	0	0	0	0	0
1065	3	118	0	0	0	0	0	0	0
1066	4	118	0	0	0	0	0	0	0
1067	5	118	0	0	0	0	0	0	0
1068	6	118	0	0	0	0	0	0	0
1069	7	118	0	0	0	0	0	0	0
1070	8	118	0	0	0	0	0	0	0
1071	0	119	0	0	0	0	0	0	0
1072	1	119	0	0	0	0	0	0	0
1073	2	119	0	0	0	0	0	0	0
1074	3	119	0	0	0	0	0	0	0
1075	4	119	0	0	0	0	0	0	0
1076	5	119	0	0	0	0	0	0	0
1077	6	119	0	0	0	0	0	0	0
1078	7	119	0	0	0	0	0	0	0
1079	8	119	0	0	0	0	0	0	0
1080	0	120	0	0	0	0	0	0	0
1081	1	120	0	0	0	0	0	0	0
1082	2	120	0	0	0	0	0	0	0
1083	3	120	0	0	0	0	0	0	0
1084	4	120	0	0	0	0	0	0	0
1085	5	120	0	0	0	0	0	0	0
1086	6	120	0	0	0	0	0	0	0
1087	7	120	0	0	0	0	0	0	0
1088	8	120	0	0	0	0	0	0	0
1089	0	121	0	0	0	0	0	0	0
1090	1	121	0	0	0	0	0	0	0
1091	2	121	0	0	0	0	0	0	0
1092	3	121	0	0	0	0	0	0	0
1093	4	121	0	0	0	0	0	0	0
1094	5	121	0	0	0	0	0	0	0
1095	6	121	0	0	0	0	0	0	0
1096	7	121	0	0	0	0	0	0	0
1097	8	121	0	0	0	0	0	0	0
1098	0	122	0	0	0	0	0	0	0
1099	1	122	0	0	0	0	0	0	0
1100	2	122	0	0	0	0	0	0	0
1101	3	122	0	0	0	0	0	0	0
1102	4	122	0	0	0	0	0	0	0
1103	5	122	0	0	0	0	0	0	0
1104	6	122	0	0	0	0	0	0	0
1105	7	122	0	0	0	0	0	0	0
1106	8	122	0	0	0	0	0	0	0
1107	0	123	0	0	0	0	0	0	0
1108	1	123	0	0	0	0	0	0	0
1109	2	123	0	0	0	0	0	0	0
1110	3	123	0	0	0	0	0	0	0
1111	4	123	0	0	0	0	0	0	0
1112	5	123	0	0	0	0	0	0	0
1113	6	123	0	0	0	0	0	0	0
1114	7	123	0	0	0	0	0	0	0
1115	8	123	0	0	0	0	0	0	0
1116	0	124	0	0	0	0	0	0	0
1117	1	124	0	0	0	0	0	0	0
1118	2	124	0	0	0	0	0	0	0
1119	3	124	0	0	0	0	0	0	0
1120	4	124	0	0	0	0	0	0	0
1121	5	124	0	0	0	0	0	0	0
1122	6	124	0	0	0	0	0	0	0
1123	7	124	0	0	0	0	0	0	0
1124	8	124	0	0	0	0	0	0	0
1125	0	125	0	0	0	0	0	0	0
1126	1	125	0	0	0	0	0	0	0
1127	2	125	0	0	0	0	0	0	0
1128	3	125	0	0	0	0	0	0	0
1129	4	125	0	0	0	0	0	0	0
1130	5	125	0	0	0	0	0	0	0
1131	6	125	0	0	0	0	0	0	0
1132	7	125	0	0	0	0	0	0	0
1133	8	125	0	0	0	0	0	0	0
1134	0	126	0	0	0	0	0	0	0
1135	1	126	0	0	0	0	0	0	0
1136	2	126	0	0	0	0	0	0	0
1137	3	126	0	0	0	0	0	0	0
1138	4	126	0	0	0	0	0	0	0
1139	5	126	0	0	0	0	0	0	0
1140	6	126	0	0	0	0	0	0	0
1141	7	126	0	0	0	0	0	0	0
1142	8	126	0	0	0	0	0	0	0
1143	0	127	0	0	0	0	0	0	0
1144	1	127	0	0	0	0	0	0	0
1145	2	127	0	0	0	0	0	0	0
1146	3	127	0	0	0	0	0	0	0
1147	4	127	0	0	0	0	0	0	0
1148	5	127	0	0	0	0	0	0	0
1149	6	127	0	0	0	0	0	0	0
1150	7	127	0	0	0	0	0	0	0
1151	8	127	0	0	0	0	0	0	0
1152	0	128	0	0	0	0	0	0	0
1153	1	128	0	0	0	0	0	0	0
1154	2	128	0	0	0	0	0	0	0
1155	3	128	0	0	0	0	0	0	0
1156	4	128	0	0	0	0	0	0	0
1157	5	128	0	0	0	0	0	0	0
1158	6	128	0	0	0	0	0	0	0
1159	7	128	0	0	0	0	0	0	0
1160	8	128	0	0	0	0	0	0	0
1161	0	129	0	0	0	0	0	0	0
1162	1	129	0	0	0	0	0	0	0
1163	2	129	0	0	0	0	0	0	0
1164	3	129	0	0	0	0	0	0	0
1165	4	129	0	0	0	0	0	0	0
1166	5	129	0	0	0	0	0	0	0
1167	6	129	0	0	0	0	0	0	0
1168	7	129	0	0	0	0	0	0	0
1169	8	129	0	0	0	0	0	0	0
1170	0	130	0	0	0	0	0	0	0
1171	1	130	0	0	0	0	0	0	0
1172	2	130	0	0	0	0	0	0	0
1173	3	130	0	0	0	0	0	0	0
1174	4	130	0	0	0	0	0	0	0
1175	5	130	0	0	0	0	0	0	0
1176	6	130	0	0	0	0	0	0	0
1177	7	130	0	0	0	0	0	0	0
1178	8	130	0	0	0	0	0	0	0
1179	0	131	0	0	0	0	0	0	0
1180	1	131	0	0	0	0	0	0	0
1181	2	131	0	0	0	0	0	0	0
1182	3	131	0	0	0	0	0	0	0
1183	4	131	0	0	0	0	0	0	0
1184	5	131	0	0	0	0	0	0	0
1185	6	131	0	0	0	0	0	0	0
1186	7	131	0	0	0	0	0	0	0
1187	8	131	0	0	0	0	0	0	0
1188	0	132	0	0	0	0	0	0	0
1189	1	132	0	0	0	0	0	0	0
1190	2	132	0	0	0	0	0	0	0
1191	3	132	0	0	0	0	0	0	0
1192	4	132	0	0	0	0	0	0	0
1193	5	132	0	0	0	0	0	0	0
1194	6	132	0	0	0	0	0	0	0
1195	7	132	0	0	0	0	0	0	0
1196	8	132	0	0	0	0	0	0	0
1197	0	133	0	0	0	0	0	0	0
1198	1	133	0	0	0	0	0	0	0
1199	2	133	0	0	0	0	0	0	0
1200	3	133	0	0	0	0	0	0	0
1201	4	133	0	0	0	0	0	0	0
1202	5	133	0	0	0	0	0	0	0
1203	6	133	0	0	0	0	0	0	0
1204	7	133	0	0	0	0	0	0	0
1205	8	133	0	0	0	0	0	0	0
1206	0	134	0	0	0	0	0	0	0
1207	1	134	0	0	0	0	0	0	0
1208	2	134	0	0	0	0	0	0	0
1209	3	134	0	0	0	0	0	0	0
1210	4	134	0	0	0	0	0	0	0
1211	5	134	0	0	0	0	0	0	0
1212	6	134	0	0	0	0	0	0	0
1213	7	134	0	0	0	0	0	0	0
1214	8	134	0	0	0	0	0	0	0
1215	0	135	0	0	0	0	0	0	0
1216	1	135	0	0	0	0	0	0	0
1217	2	135	0	0	0	0	0	0	0
1218	3	135	0	0	0	0	0	0	0
1219	4	135	0	0	0	0	0	0	0
1220	5	135	0	0	0	0	0	0	0
1221	6	135	0	0	0	0	0	0	0
1222	7	135	0	0	0	0	0	0	0
1223	8	135	0	0	0	0	0	0	0
1224	0	136	0	0	0	0	0	0	0
1225	1	136	0	0	0	0	0	0	0
1226	2	136	0	0	0	0	0	0	0
1227	3	136	0	0	0	0	0	0	0
1228	4	136	0	0	0	0	0	0	0
1229	5	136	0	0	0	0	0	0	0
1230	6	136	0	0	0	0	0	0	0
1231	7	136	0	0	0	0	0	0	0
1232	8	136	0	0	0	0	0	0	0
1233	0	137	0	0	0	0	0	0	0
1234	1	137	0	0	0	0	0	0	0
1235	2	137	0	0	0	0	0	0	0
1236	3	137	0	0	0	0	0	0	0
1237	4	137	0	0	0	0	0	0	0
1238	5	137	0	0	0	0	0	0	0
1239	6	137	0	0	0	0	0	0	0
1240	7	137	0	0	0	0	0	0	0
1241	8	137	0	0	0	0	0	0	0
1242	0	138	0	0	0	0	0	0	0
1243	1	138	0	0	0	0	0	0	0
1244	2	138	0	0	0	0	0	0	0
1245	3	138	0	0	0	0	0	0	0
1246	4	138	0	0	0	0	0	0	0
1247	5	138	0	0	0	0	0	0	0
1248	6	138	0	0	0	0	0	0	0
1249	7	138	0	0	0	0	0	0	0
1250	8	138	0	0	0	0	0	0	0
1251	0	139	0	0	0	0	0	0	0
1252	1	139	0	0	0	0	0	0	0
1253	2	139	0	0	0	0	0	0	0
1254	3	139	0	0	0	0	0	0	0
1255	4	139	0	0	0	0	0	0	0
1256	5	139	0	0	0	0	0	0	0
1257	6	139	0	0	0	0	0	0	0
1258	7	139	0	0	0	0	0	0	0
1259	8	139	0	0	0	0	0	0	0
1260	0	140	0	0	0	0	0	0	0
1261	1	140	0	0	0	0	0	0	0
1262	2	140	0	0	0	0	0	0	0
1263	3	140	0	0	0	0	0	0	0
1264	4	140	0	0	0	0	0	0	0
1265	5	140	0	0	0	0	0	0	0
1266	6	140	0	0	0	0	0	0	0
1267	7	140	0	0	0	0	0	0	0
1268	8	140	0	0	0	0	0	0	0
1269	0	141	0	0	0	0	0	0	0
1270	1	141	0	0	0	0	0	0	0
1271	2	141	0	0	0	0	0	0	0
1272	3	141	0	0	0	0	0	0	0
1273	4	141	0	0	0	0	0	0	0
1274	5	141	0	0	0	0	0	0	0
1275	6	141	0	0	0	0	0	0	0
1276	7	141	0	0	0	0	0	0	0
1277	8	141	0	0	0	0	0	0	0
1278	0	142	0	0	0	0	0	0	0
1279	1	142	0	0	0	0	0	0	0
1280	2	142	0	0	0	0	0	0	0
1281	3	142	0	0	0	0	0	0	0
1282	4	142	0	0	0	0	0	0	0
1283	5	142	0	0	0	0	0	0	0
1284	6	142	0	0	0	0	0	0	0
1285	7	142	0	0	0	0	0	0	0
1286	8	142	0	0	0	0	0	0	0
1287	0	143	0	0	0	0	0	0	0
1288	1	143	0	0	0	0	0	0	0
1289	2	143	0	0	0	0	0	0	0
1290	3	143	0	0	0	0	0	0	0
1291	4	143	0	0	0	0	0	0	0
1292	5	143	0	0	0	0	0	0	0
1293	6	143	0	0	0	0	0	0	0
1294	7	143	0	0	0	0	0	0	0
1295	8	143	0	0	0	0	0	0	0
1296	0	144	0	0	0	0	0	0	0
1297	1	144	0	0	0	0	0	0	0
1298	2	144	0	0	0	0	0	0	0
1299	3	144	0	0	0	0	0	0	0
1300	4	144	0	0	0	0	0	0	0
1301	5	144	0	0	0	0	0	0	0
1302	6	144	0	0	0	0	0	0	0
1303	7	144	0	0	0	0	0	0	0
1304	8	144	0	0	0	0	0	0	0
1305	0	145	0	0	0	0	0	0	0
1306	1	145	0	0	0	0	0	0	0
1307	2	145	0	0	0	0	0	0	0
1308	3	145	0	0	0	0	0	0	0
1309	4	145	0	0	0	0	0	0	0
1310	5	145	0	0	0	0	0	0	0
1311	6	145	0	0	0	0	0	0	0
1312	7	145	0	0	0	0	0	0	0
1313	8	145	0	0	0	0	0	0	0
1314	0	146	0	0	0	0	0	0	0
1315	1	146	0	0	0	0	0	0	0
1316	2	146	0	0	0	0	0	0	0
1317	3	146	0	0	0	0	0	0	0
1318	4	146	0	0	0	0	0	0	0
1319	5	146	0	0	0	0	0	0	0
1320	6	146	0	0	0	0	0	0	0
1321	7	146	0	0	0	0	0	0	0
1322	8	146	0	0	0	0	0	0	0
1323	0	147	0	0	0	0	0	0	0
1324	1	147	0	0	0	0	0	0	0
1325	2	147	0	0	0	0	0	0	0
1326	3	147	0	0	0	0	0	0	0
1327	4	147	0	0	0	0	0	0	0
1328	5	147	0	0	0	0	0	0	0
1329	6	147	0	0	0	0	0	0	0
1330	7	147	0	0	0	0	0	0	0
1331	8	147	0	0	0	0	0	0	0
1332	0	148	0	0	0	0	0	0	0
1333	1	148	0	0	0	0	0	0	0
1334	2	148	0	0	0	0	0	0	0
1335	3	148	0	0	0	0	0	0	0
1336	4	148	0	0	0	0	0	0	0
1337	5	148	0	0	0	0	0	0	0
1338	6	148	0	0	0	0	0	0	0
1339	7	148	0	0	0	0	0	0	0
1340	8	148	0	0	0	0	0	0	0
1341	0	149	0	0	0	0	0	0	0
1342	1	149	0	0	0	0	0	0	0
1343	2	149	0	0	0	0	0	0	0
1344	3	149	0	0	0	0	0	0	0
1345	4	149	0	0	0	0	0	0	0
1346	5	149	0	0	0	0	0	0	0
1347	6	149	0	0	0	0	0	0	0
1348	7	149	0	0	0	0	0	0	0
1349	8	149	0	0	0	0	0	0	0
1350	0	150	0	0	0	0	0	0	0
1351	1	150	0	0	0	0	0	0	0
1352	2	150	0	0	0	0	0	0	0
1353	3	150	0	0	0	0	0	0	0
1354	4	150	0	0	0	0	0	0	0
1355	5	150	0	0	0	0	0	0	0
1356	6	150	0	0	0	0	0	0	0
1357	7	150	0	0	0	0	0	0	0
1358	8	150	0	0	0	0	0	0	0
1359	0	151	0	0	0	0	0	0	0
1360	1	151	0	0	0	0	0	0	0
1361	2	151	0	0	0	0	0	0	0
1362	3	151	0	0	0	0	0	0	0
1363	4	151	0	0	0	0	0	0	0
1364	5	151	0	0	0	0	0	0	0
1365	6	151	0	0	0	0	0	0	0
1366	7	151	0	0	0	0	0	0	0
1367	8	151	0	0	0	0	0	0	0
1368	0	152	0	0	0	0	0	0	0
